,date,text
1548,20101021,"Airlines Find a Route to Profit Delta, AMR and US Airways attributed the results to higher ticket prices and a rebound in air travel."
1549,20101021,"Economic Activity Is Expanding Modestly, the Federal Reserve Says The Federal Reserve’s monthly survey said the economic expansion was continuing but still sluggish, as housing and construction remained weak."
1550,20101021,"In Austria, Haider Haunts Investigation Jörg Haider, who once inspired fears of an extreme-right resurgence, is a posthumous character in a scandal at a formerly state-owned bank."
1551,20101021,EBay&#8217;s 3rd-Quarter Income Rose 23% The company&#8217;s PayPal online payments business grew despite a sluggish economy.
1552,20101021,"Growing in Size, Soaring in Price and in Demand While overall jet deliveries are expected to fall 17 percent, manufacturers are delivering more of their most expensive models."
1553,20101021,"For Legal Fees, It’s More of a Buyer’s Market As law firms begin automating certain functions, would-be clients gain bargaining power over the way they work with lawyers and the fees that are charged."
1554,20101021,"A Club to Discuss Discreetly the Issues of Wealth The annual fee is $30,000. The discussions center on investment, but can veer into personal issues — like the children."
1555,20101021,"Treading Carefully in the Currency Bazaar While the long-term outlook for the dollar seems to be dismal these days, what about other currencies?"
1556,20101022,"U.S. Jobless Claims Fell Last Week Despite a drop of 23,000 last week, claims remain perched above levels usually associated with a strong job market recovery."
1557,20101022,"Food and Property Prices Drive China’s Concern Over Inflation As growth returns to a normal, sustainable level, soaring food and property prices remain a challenge."
1558,20101022,"Fannie and Freddie May Need Infusion Taxpayers could be on the hook for tens of billions in further support, depending on how the housing market fares, regulators say."
1559,20101022,"United and Continental Report Strong Profits Quarterly results of the two airlines, which recently merged to form the largest strong domestic carrier, confirmed the industry’s turnaround."
1560,20101022,East Timor Forges Ahead on Deepwater Oil Drilling Backers of the plans say the wells are essential for overcoming poverty in this country of about one million.
1561,20101022,Germany to Raise Alarm Over China Rare Earths Restrictions at G-20 The move comes as German companies say they are being pressed by Chinese officials to step up their investment in China if they want assured access to the crucial materials.
1562,20101022,"Strong Gains for Amazon’s 3rd Quarter The company said sales of media, including books and music, were up 14 percent from the year-ago quarter."
1563,20101022,New Faces Enter Fray in Accounting New leaders of the American and international accounting rule-making boards will push for agreement on how banks should value their assets.
1564,20101022,Office Depot to Pay $1 Million to Settle S.E.C.&#8217;s Fair Disclosure Charge The Securities and Exchange Commission said that the company selectively disclosed worse-than-expected earnings information in 2007.
1565,20101022,"Slow Markets, Slow Bonuses With stock making up a larger portion of compensation at many firms, investment bankers and traders stand to benefit from a longer-term market recovery."
1566,20101025,LVMH Takes Minority Stake in Hermès The French luxury goods giant said it would not seek to take over the smaller company or influence its strategy.
1567,20101025,"I.M.F. Gains Sway, but Its Authority Is Uncertain Whether the International Monetary Fund is up to the task of policing its members and exerting influence on the most powerful ones remains far from clear."
1568,20101026,Fed Reviewing Foreclosure Procedures Federal banking regulators are examining whether mortgage companies cut corners on their procedures.
1569,20101026,Mortgage Modifications Slow in September A report showed that the number of delinquent homeowners who had tried and failed to get a new loan significantly exceeded the number who had succeeded.
1570,20101026,"Avoiding the Middle Income Trap The past is not an infallible guide to the future, but a reading of how economies develop suggests that China needs to get ready for a slowdown in economic growth in the coming years."
1571,20101026,New U.S. Standards Take Aim at Truck Emissions and Fuel Economy New medium- and heavy-duty trucks will have to cut fuel consumption and emissions by 10 to 20 percent under standards proposed by the administration.
1572,20101026,"In Bond Frenzy, Investors Bet on Inflation Investors are betting that inflation will rise to a level that more than compensates for the premium they paid initially for five-year Treasuries."
1573,20101027,Ford Posts 6th Quarter of Profit in a Row The automaker earned $1.7 billion and said it expected to have zero net debt by the end of December.
1574,20101027,Rating Agency Raises Outlook for Britain After Cuts The move came shortly after the government said the British economy grew more rapidly in the third quarter than many economists had expected.
1575,20101027,Shares End Mixed on Disappointing Earnings Kimberly-Clark fell 5.8 percent after reporting a lower profit and United States Steel tumbled 3.4 percent after posting a surprise loss.
1576,20101027,"Consumer Confidence Remained Weak in October The barometer of consumer sentiment rose only slightly in October. In another report, the Standard & Poor’s Case-Shiller 20-city home price index fell 0.2 percent in August."
1577,20101027,"U.S. and Europe Urged to Join Forces on Rare Earth Metals The United States, Europe and industry should work together so no nation can disrupt supplies of crucial raw materials, officials said."
1578,20101027,Job Losses Outweigh Obama’s Successes On the issue that drives elections more than any other — the economy — the White House and Congress have fallen short.
1579,20101027,"India’s Currency Attracts Investors, but Damages Exports Policy makers in India are hungry enough for foreign investment that they are willing to endure the damage a stronger rupee inflicts on exports."
1580,20101028,"Charge Leaves Deutsche Bank With a Loss Investors focused on a strong performance by the German bank’s investment unit, while BBVA of Spain was hurt by the economic slump."
1581,20101028,Wall Street Pares Its Losses as Day Wears On Investors have begun to speculate about the Fed’s expected bond-buying program as they take in a second consecutive day of mixed earnings and economic reports.
1582,20101028,"Factory Orders and New-Home Sales Rise Demand for commercial aircraft lifted orders for big-ticket items, while the sales of new homes improved after the worst summer in nearly decades."
1583,20101028,"Hiring Employees, With Help or Without A business owner in the Pacific Northwest needed an operations manager. Should he go to a recruiter?"
1584,20101028,New Zealand Bends and ‘Hobbit’ Stays New Zealand officials agreed to an extraordinary deal to keep the filming of “The Hobbit” from slipping off to another country.
1585,20101028,"Comcast Loses More Subscribers Than Expected, but Its Earnings Top Estimates Comcast said its loss of 275,00 basic cable television subscribers was a result of the weak economy."
1586,20101028,"Gulfstream Orders Suggest Recovery in Business Jets General Dynamics said it delivered 23 Gulfstream planes in the third quarter, up from 17 a year earlier."
1587,20101028,"Tax Shortfalls Spur New Fear on Europe’s Recovery Bid With falling tax revenues and high deficits, European nations now face the prospect that they will miss budget targets forced upon them this year by impatient bond investors."
1588,20101028,Stores Push Black Friday Into October The shopping event is arriving ahead of Halloween this year with some promotions beginning this week.
1589,20101029,Daimler Beats Expectations With Strong Profit The German maker of Mercedes-Benz cars also said it was revising upward its 2010 forecasts.
1590,20101029,"Positive Signs on Europe and Central Asia Recovery A key economic sentiment indicator in Europe rose more than expected, while raised forecasts for ex-Communist countries came out."
1591,20101029,"Bank of Japan Details Plan to Buy Assets The central bank presented a plan to buy government debt next month and corporate bonds and commercial paper, possibly in December."
1592,20101029,"New Claims By Jobless Show a Drop Of 21,000 In a second consecutive week of decline, initial claims for benefits dropped by 21,000 to a seasonally adjusted 434,000, the smallest number of claims since early July."
1593,20101029,Shares Wander as Wall Street Focuses on Earnings Markets tried to regain lost ground late in the day amid an unexpected drop in first-time jobless filings and mixed earnings.
1594,20101029,Strange Tales in the Land of No Return This week some investors bought Treasury bonds for a price that may be higher than the money they will get if they hold the bond to maturity in 2015.
1595,20101029,"For Daimler, A Big Jump In Both Profit And Revenue The company, which makes Mercedes-Benz cars, credited strong sales of cars in China and in the United States, as well as exchange rate gains."
1596,20101029,"Bernanke’s Reluctance to Speak Out Rankles Some The Fed chief Ben Bernanke is far from an outspoken advocate for fiscal policy, unlike his predecessor, Alan Greenspan."
1597,20101029,A Novel Whose Plot Seems Oddly Familiar An International Monetary Fund employee has written an intriguing book that seems to borrow from the financial crisis — but was written before it.
1598,20101029,"Debt Fuels Private Equity Revival The easy lending environment has created fierce competition for takeover targets, driving up prices."
1599,20101101,"Awaiting Fed’s Plans, Markets Are in Limbo Whatever the election outcome, the Federal Reserve is widely expected to take new steps this week to spur the nation’s snail-paced recovery."
1600,20101101,"Economic Reports This Week Reports will include unemployment for October and corporate results from BP, Time Warner and Starbucks."
1601,20101101,"For Marketers, Christmas Started Last Month The sluggish economy is raising the stakes for the Christmas shopping season. Some retailers and marketers hope to pull demand forward by moving up the start of their pitches."
1602,20101102,"Mixed Day for Markets Ahead of Elections and Fed A crucial manufacturing index rose in October, but attention could be fleeting as traders turn to the midterm elections and the Fed meeting."
1603,20101102,"Crucial Manufacturing Index Strengthens in October In other reports, construction spending edged up in September while personal spending rose 0.2 percent. Personal income, however, fell 0.1 percent."
1604,20101102,Romania to Get Next Installment of Bailout Bucharest has slashed public sector wages and hiked value-added sales taxes to try to cut its budget gap to comply with the terms of the 20 billion euro deal.
1605,20101102,Irish Court Backs 'Bad Bank' Structure Ireland's High Court threw out a legal challenge that had threatened to complicate the country's recovery from financial crisis.
1606,20101102,"Central Banker Takes a Chance by Speaking Out Axel Weber’s strident, public dissents may dim his chances of becoming Europe’s top central banker."
1607,20101102,"The Spa Half-Hour Hotel spas have tried to adjust to a downturn in business by scaling back in size, offering shorter treatments and trying to lure local residents."
1608,20101102,"Fed Is Poised to Aid Economy, but Impact Is Cloudy Some economists doubt the Federal Reserve’s expected resumption of buying Treasuries will have a big effect."
1609,20101102,"Financial Leaders Expect Shift of Power After Elections The expected prospect of a Republican takeover of the House, and possibly the Senate, would be welcomed by the banks, who want a break from the regulatory push."
1610,20101102,Currency Policy of China Big Topic for G-20 Session Leaders of the world’s major countries will try to bridge tensions between the United States and China.
1611,20101102,"In Air Cargo Business, It&#8217;s Speed vs. Screening, Creating a Weak Link in Security Several transportation experts say that full screening of all air cargo would cause the system of express air delivery to grind to a halt."
1612,20101103,"Australia and India Raise Interest Rates Australia and India raised interest rates on Tuesday, in separate moves that highlighted the growing contrast between the Asia-Pacific region’s rapid growth and the still-fragile recovery in other parts of the world."
1613,20101103,"In Departure, Spanish Bank Looks to Turkey for Growth B.B.V.A. is shifting its focus from Latin America to acquire a big stake in Turkey’s largest lender."
1614,20101103,"Markets End Higher on Eve of Fed Decision Investors bid stocks higher, speculating on the Federal Reserve’s forthcoming efforts to ease credit in hopes of bolstering the economy."
1615,20101103,"Japan’s Auto Parts Makers Try to Anticipate Shift to Electric Cars Spurred by fears of the eventual demise of gasoline engines, car manufacturers and parts makers are joining forces to prepare for the future."
1616,20101103,"5 Options for Congress to Cut Taxes Five compromises worth considering as Congress debates the Bush tax cuts, which expire on Dec. 31."
1617,20101103,"MasterCard’s Profit Rises 15% MasterCard reported a 32 percent jump in debit card purchase volume growth outside the United States, as many people who once relied on cash are using cards."
1618,20101103,"For Millennials, It’s More About Personal Style Than Luxury Marketers are trying to satisfy the demands of the millennial generation — those in their 20s — for distinctive and personal wedding items."
1619,20101104,Wall Street Closes Higher at the End News that the Federal Reserve was making another attempt to revive the American economy drowned out everything else on Wednesday.
1620,20101104,"Power Shift in U.S. Stirs Economic Worries Overseas If Bush-era income tax cuts are extended and the deficit grows, the dollar could be further weakened — a prospect that worries U.S. allies and trading partners."
1621,20101104,BMW Raises Profit Forecast After Strong Quarter The German automaker credited soaring sales in China and a rebound in the United States.
1622,20101104,"Orders to U.S. Factories Rose 2.1% in September The increase was propelled by business spending on commercial airplanes, boats and machines. A second report indicated that the service sector grew in October for a 10th month."
1623,20101104,"Freddie Mac Reports Loss and Takes Draw From Treasury The company reported a loss of $4.1 billion and requested $100 million from Treasury, which would increase the total draw to $64.2 billion."
1624,20101104,Strong October Sales for Automakers October was the best month for new-vehicle sales in more than two years outside of the government rebate program in 2009.
1625,20101104,"Sustainable Bonds Hope to Help Fix the Planet Funds to help the transition to low-carbon economies come primarily from the private sector. To broaden that pool, some analysts say it may be time to turn to institutional investors and debt capital markets."
1626,20101104,"Upcycling Evolves From Recycling In environmentally minded design, materials are used again and again to keep them out of landfills."
1627,20101104,"Fed Will Buy $600 Billion in Debt, Hoping to Spur Growth The Fed’s decision was an effort to spur economic growth by lowering long-term interest rates."
1628,20101104,"The Road Ahead Turns Right The G.O.P. is expressing its intention to revisit issues like health care, financial regulation and tax cuts."
1629,20101105,Asian Markets See Slight Gains After Fed Move Stock markets took the details of a much-anticipated asset-purchase program by the Federal Reserve in stride on Thursday.
1630,20101105,Emerging-Market Countries Criticize Fed Decision Policy makers fear that the Federal Reserve’s new measures could increase the flood of cash into their fast-growing economies.
1631,20101105,European Central Bank Keeps Rates at Record Lows The Bank of England also decided against new stimulus measures after data showed that Britain’s recovery was displaying some resilience.
1632,20101105,"Worker Productivity Rebounded in 3rd Quarter But in another economic snapshot, initial claims for unemployment aid rose last week after two weeks of declines."
1633,20101105,Markets at 2-Year High a Day After Fed Decision Stocks surged after the Federal Reserve’s decision to buy more government securities to stimulate the economy.
1634,20101105,Retailers Tally a Mixed October as Sales Rose 1.6% Varied results last month made it difficult to foresee how the holiday shopping season would turn out.
1635,20101105,"Ignore Long-Term Care Planning at Your Peril Fewer people are signing up for the coverage as some premiums rise, but millions of people approaching old age and their families may wish they had."
1636,20101105,India Stock Index Reaches Record on Foreign Buying The Fed’s plan to buy bonds drove a surge of foreign investment into India’s fast-growing major economy.
1637,20101105,Raising Cash From the Less Usual Places Obtaining additional cash to pay for expenses like senior living care no longer necessarily means fire sales of the house and stocks.
1638,20101105,"Obama to Visit India, and Both Sides Hope to Expand Ties More than 200 executives will accompany President Obama and try to boost the countries’ economic ties."
1639,20101108,"Concern Over the Environment Rises in Asia Climate change and environmental issues have moved up Asia’s list of worries, often topping any concerns about the global economy, according to recent surveys."
1640,20101108,"Europe Takes Up Debate on Universal Internet Access At a summit meeting in Brussels this week, network operators and large online companies will face off over net neutrality — or who should pay for using the Internet."
1641,20101108,Maneuver Over Copters Is Opposed An Air Force proposal to attach an order for helicopters to an old military contract without competitive bids is opposed.
1642,20101108,"Friedman Casts Shadow as Economists Meet A weekend gathering of top Fed officials and economists took on the air of an awkward family reunion, with rivalries for the affections of an ancestor, Milton Friedman."
1643,20101108,Looking Ahead to Economic Reports This Week Reports will include wholesale trade inventories and trade deficit numbers for September.
1644,20101108,"Ads for N.Y.U. Have Their Words in the Clouds A campaign for the university’s School of Continuing and Professional Studies utilizes word clouds, which express in visual form the contents of Web sites, to promote adult courses."
1645,20101109,"Sticker Shock for Travelers as Airfares Climb The degree of sticker shock varies significantly by region and by class of seat, despite some large increases in traffic."
1646,20101109,"What's Next for China After Saving the World? The country's stimulus spending headed off a more severe recession around the world, but its success has brought new expectations."
1647,20101109,"Rally Stalls on Worry About Europe, but Gold Soars to $1,400 an Ounce Traders were taking a second look at a rally that has pushed market indexes to levels not seen since September 2008."
1648,20101109,"Bank Chiefs Say Growth in Economies Is Still Uneven The world’s central bankers warned that economic growth remains uneven, as new data reinforced fears of a slowdown in Germany."
1649,20101109,Beware Bonds With High Risk and Low Protection Inadequate bondholder provisions in several recent deals indicated that many risky bonds lacked protections.
1650,20101109,"Ashland Sells TPG Capital Its Distribution Business The company sold the unit to TPG Capital, a private equity firm, for $930 million so it can focus of more profitable specialty chemicals."
1651,20101110,"In Global Forecast, China Looms Large as Energy User and Maker of Green Power Energy use in China is predicted to surge 75 percent by 2035, and the country is poised to drive development of renewable power."
1652,20101110,Markets Fall for a Second Day as the Dollar Improves A batch of strong corporate earnings reports fueled buying in Europe. Gold prices continued to rise.
1653,20101110,"Some Companies Shift Health Costs to Better-Paid As costs rise, employers are shifting the burden of health care contributions to workers in top salary brackets."
1654,20101110,"Job Postings Drop in September, but Small Businesses Show Optimism It was the second month of declines in job vacancies, but an index showed that more small-business owners planned to hire than fire in the next three months."
1655,20101110,Currency Move Changes S. Korea Plan The Federal Reserve’s decision to pump $600 billion into the American economy has put South Korean government officials in a difficult spot.
1656,20101110,"From Ex-Mental Hospital to a New Mixed-Use Life A local developer is slowly turning the former Traverse City State Hospital in northern Michigan into a retail, office and residential hub."
1657,20101110,"In These Lean Days, Even Stores Shrink Some retailers are cutting the size of stores and inventory to limit costs and provide a focused shopping experience."
1658,20101110,A 24-Karat Safety Net for Investors Investors worry that a Fed move to add $600 billion to the banking system may undermine paper currencies.
1659,20101110,"The Enduring Myth of Gold’s Record High Despite many news reports that gold has reached a “record high,” it’s not true, at least not in any meaningful sense"
1660,20101111,China's Trade Surplus Rises to $27.1 Billion in October The data were likely to fuel political tensions a day before the Group of 20 leaders were set to tackle a framework to correct global trade imbalances.
1661,20101111,"Keeping Development on the G-20 Agenda Jeffrey D. Sachs, a Columbia University economist, expressed concerns that trade and currency debates would push aside development issues."
1662,20101111,Markets Manage a Small Gain Despite Debt Concerns Stocks edged up on Wall Street and closed lower in Europe as investors awaited international action on trade and currency questions.
1663,20101111,"For German Economy, Praise and Caution A panel of experts warned of continued risks to the economy and implored politicians not to undo laws that have bolstered Germany’s recovery."
1664,20101111,"U.S. Trade Gap Narrows; New Jobless Claims Drop A weak dollar helped exports grow for the third consecutive month, and a separate report showed a drop last week in new unemployment claims."
1665,20101111,The Risk-Taking Edge of West Coast Women A transplant to Silicon Valley finds that many businesswomen there are more willing to take risks and invest in start-ups than their more corporate-oriented East Coast counterparts.
1666,20101111,"Countries See Hazards in Free Flow of Capital Foreign capital in emerging markets has played a crucial role in development, but some are questioning its benefits."
1667,20101111,"South Korea Sets Its Sights on Foreign Tourists The country's goal of attracting 10 million foreign tourists annually by 2012 is exciting hotel operators, who have long relied on business travelers to fill their rooms."
1668,20101111,"Tailoring Cars to Fit the Country While many banks, analysts and policy makers may think of emerging economies as a unified market, Hyundai Kia Automative Group is changing its strategy from country to country."
1669,20101111,"Cisco Reports Higher Profit But Sees Some Weaknesses Despite the company’s strong performance, shares fell close to 10 percent in after-hours trading after the earnings release."
1670,20101112,"China&#8217;s Inflation Rose to 4.4% in October Beijing has been taking steps to temper the nation&#8217;s growth and after a steep rise in inflation, will most likely do more."
1671,20101112,"Wall St. Brings Its Misgivings to the World The daylong Seoul G-20 Business Summit led to an unusual juxtaposition of corporate and world leaders, with some businessmen expressing concern for criticism aimed at them."
1672,20101112,"Wall Street Falls After Cisco Trims Its Outlook A disappointing outlook from Cisco Systems rattled the market, as did a report that inflation rose in China in October at its fastest pace in more than two years."
1673,20101112,"Europe Stands By to Steady Ireland The European Union stands ready to offer a financial lifeline to Ireland, an official said on Thursday, as bond investors apply pressure that threatens to derail Europe’s fragile economic recovery."
1674,20101112,"Fed Efforts to Revive Economy Find Critics Ben S. Bernanke, the Fed chairman, may long for some of the praise that was once lavished on Alan Greenspan."
1675,20101112,"Shooting to Top the Charts Again The investor J. Christopher Flowers made billions by investing in Shinsei Bank of Japan, but it remains to be seen if he has made new deals to match that."
1676,20101112,"Disney Ends Strong Year With Quarter That’s Soft Profit for the quarter fell 7 percent, to $835 million, though earnings soared 20 percent for the financial year."
1677,20101115,"A Fight for a Name — and Survival — in Solar Market SolarWorld, a German maker of solar modules, is throwing a lot of resources at building its brand when selling its products outside of its domestic market."
1678,20101115,"Ireland Rejects European Bailout Efforts The Irish government has insisted it does not see the need for a bailout from Europe, but speculation that one will be necessary has driven bond yields to ever-higher levels."
1679,20101115,"Disease Threatens New Zealand Kiwi Industry A destructive canker, found in New Zealand kiwi orchards for the first time last week, threatens not only an industry but also a fragile economy."
1680,20101115,"European Broadcasters Channeling Fear If there is one thing that European commercial television broadcasters like less than a recession, it is that other “R” word — regulation."
1681,20101115,Questionable Science Behind Academic Rankings A recent revelation that the works of one scholar put a little-known university into a top league table is embarrassing for the business of academic ratings.
1682,20101115,"News From the Advertising Industry Account assignments, executive appointments and other news from advertising agencies."
1683,20101115,EBay Promises Christmas Freakouts A six-week Web series featuring Samantha Bee is inspired by the so-called Christmas gift freakout videos on YouTube.
1684,20101115,Japan’s Economy Shows Strong Growth Japan’s economy gained momentum in the third quarter as the final stretch in government stimulus gave private consumption a last-minute lift.
1685,20101115,"Looking Ahead to Economic Reports This Week Economic reports this week will include retail sales for October and corporate earnings from Wal-Mart Stores, Dell and Target."
1686,20101116,2009 Greek Deficit Revised Higher New data showed Greece’s 2009 public finances were significantly worse than previously thought.
1687,20101116,"Stimulus Helps Lift Japanese Economy The Japanese economy gained momentum in the third quarter, growing at an annualized pace of 3.9 percent."
1688,20101116,"Bond Sell-Off in Spite of Intervention by Fed Puzzles Traders and Analysts Bond markets sold off aggressively, pushing the 10-year Treasury yield back up to 2.96 percent, near where it was when the Fed first suggested its policy to push down interest rates."
1689,20101116,"Strong Car Data Helped Retail Sales Jump 1.2% A 1.2 percent increase in October was better than expected, offering hope that consumer spending was set to improve in the quarter."
1690,20101116,"Weaker Dollar Seen as Unlikely to Cure Joblessness With many American companies manufacturing abroad, the effect on exports of a weak dollar is diminished."
1691,20101116,"Over Brazil, a Cockpit English Lesson With &#8216;Dick and Jane&#8217; Brian Diamond never set foot on a plane till he was almost 20. He has made up for it with a richness of experience flying in the developing world."
1692,20101116,"A Little Extra on the Road A lot of people feel that fibbing on business travel expenses, whether falsifying cab receipts or buying sweatshirts for the children, is hardly a problem."
1693,20101116,Europe Fears That Debt Crisis Is Ready to Spread European officials worry that a crisis like the one that hit Greece could spread to Ireland and Portugal.
1694,20101116,"Resistance From Surprising Corner Sank Bid for Potash Canada has been seen as welcoming, rather than restricting, outside investment, but the blocked bid for Potash is stirring a debate."
1695,20101116,"Gazprom of Russia to Drill for Oil in Cuban Waters The Russian energy giant will operate offshore drilling platforms &#151; its first &#151; in the Gulf of Mexico north of Cuba, not far from the United States."
1696,20101117,"Growth Overseas Lifts Wal-Mart Profit Although the giant retailer reported a rise in profit, its same-store sales in the United States declined for the sixth consecutive quarter."
1697,20101117,Pressure Grows on Ireland to Accept Rescue From Europe The Irish government was locked in discussions on Tuesday night over a financial rescue package intended to support Ireland’s failed banks.
1698,20101117,Shares Drop on Wall Street Amid Global Worries Worries about Europe’s debt crisis and possible moves in Asia to slow fast-paced growth there pushed the markets lower.
1699,20101117,"U.S. Wholesale Prices Rise, Led by Gasoline But excluding the volatile energy and food categories, the so-called core index of wholesale prices fell in October by 0.6 percent."
1700,20101117,Google Sees Rules Violations in Limits on Internet Access The company released a paper contending that countries that limit users’ access to information beyond borders are violating World Trade Organization commitments.
1701,20101117,"Boeing and Airbus Waver on Reworking Their Smaller Jets Airlines want more fuel-efficient versions of the 737 and A320, but the planes’ makers are looking to new aircraft."
1702,20101117,"Currency Fight With China Divides U.S. Business American businesses that import Chinese goods face higher prices, but exporters are predicting sales growth."
1703,20101117,There Will Be Fuel Recent discoveries of oil and natural gas fields and new mining technology have combined to help increase the world’s supply of energy for decades to come.
1704,20101117,"Diesel, Cleaner, Is Set to Make a Comeback With advances in diesel engineering and heightened interest in fuel economy, cars with diesel-powered engines are starting to sell again in the United States."
1705,20101117,New Push for Ireland to Consent to a Bailout European finance ministers met in Brussels Tuesday to pressure a reluctant Ireland to accept an $80 billion financial rescue plan.
1706,20101118,Britain Pledges to Support Ireland in Debt Crisis Britain said it could offer assistance as the prospects for a European bailout increased at a meeting of finance ministers.
1707,20101118,Wall St. Barely Budges Amid Concerns for Europe Markets were little changed as talks on an Irish bailout continued and inflation remained low in the United States.
1708,20101118,"Beijing’s Focus on Food Prices Ignores Broader Inflation Risk Chinese policy makers are striving to curb inflation, but their approach carries risks. For one thing, their plan flies in the face of steps the U.S. has been urging."
1709,20101118,"U.S. Consumer Prices Tame in October The monthly increase was less than expected, and the annual rate, excluding food and energy, was the lowest on record. Housing starts slumped."
1710,20101118,"For Euro Nations, There Are Strings Attached Few economists predict the euro zone will splinter, but many more see some breakup risk. However, for strong and weak members, a return to national currencies would be painful."
1711,20101118,Target Says It Expects Better Holiday Sales The discount retailer hopes to lure more shoppers with a credit card program that offers 5 percent off all purchases.
1712,20101118,Fed Requires Test for Banks Before Restoring Dividend Big banks must submit capital plans to the Fed by Jan. 7 that show an ability to withstand losses under “adverse” economic conditions.
1713,20101118,"E.P.A. Finds Gas Mileage Improved in ’09 Fleet Whether buyers chose 2009 model cars or light trucks, they picked smaller ones, the agency’s report found."
1714,20101118,"In Unusual Move, Fed Bolsters Its Defense of Its Plan The Fed chairman, Ben S. Bernanke, met with 11 members of the Senate banking committee to explain the move to inject $600 billion into the banking system."
1715,20101118,"Wall Street, the Home of the Vanishing I.P.O. Despite the initial public offering by General Motors, that tactic for raising capital is not the corporate rite of passage for start-ups that it once was."
1716,20101119,"Small, but Hopeful, Signs in Employment, Factory Output and Growth A measure of economic activity rose 0.5 percent in October, an important measure of jobless benefits hit a two-year low and factory output in the mid-Atlantic rose."
1717,20101119,"Fewer Fall Delinquent in Paying Mortgages The Mortgage Bankers Association reported the lowest delinquency rate since the beginning of 2009, lowered by loan modifications to some and evictions of others."
1718,20101119,"The Texas Fix Is Unlikely for Ireland In the 1980s, regulators dealt with the crisis in Texas banking by letting financial institutions go bankrupt. That solution is unlikely to work in Ireland."
1719,20101119,Japan Pushing the Mob Out of Businesses The crackdown on the yakuza is an effort to sever the ties between organized crime and the construction industry.
1720,20101119,Dell’s Earnings Beat Forecasts The computer company said that revenue saw strong gains in every unit except consumer products.
1721,20101119,Fed’s Stress Tests Have Shortcoming in Disclosure The central bank’s planned tests of the 19 biggest financial institutions are a good thing. What’s less so is the Fed’s plan to keep the results private.
1722,20101119,"Echoing Obama, Bernanke Presses China on Imbalances The Fed chief said that undervalued currencies are hindering the cooperation needed for global economic expansion."
1723,20101122,"After Months of Resisting, Ireland Applies for Bailout The much-anticipated step gave a lift Monday to global stocks, although details of how the multibillion-euro package will work have yet to be worked out."
1724,20101122,Close Watch on Casualties in Afghanistan and Iraq The Web site iCasualties.org has had a decline in traffic and donations as public interest in the wars has waned.
1725,20101122,"Choosing Between a Hard Rock and a Place A new campaign for Hard Rock Cafe International encourages consumers to “see the show” through social media, print ads and mobile ads."
1726,20101123,Indexes Rally From a Slow Start to End the Day Mixed Exchanges in the United States struggled as enthusiasm over a plan to help Ireland started to wane.
1727,20101123,"Wait a Bit to Write Off the West Given America's proven capacity to reinvent itself, the epitaph R.I.P. being prepared for it should perhaps stand for ""Renewal in Progress"" instead of ""Rest in Peace,"" a UBS economist says."
1728,20101123,"In European Debt Crisis, Some Call Default Better Option Many economic experts say that bailouts only delay the inevitable and that governments should work toward organized restructuring of debts."
1729,20101123,"A Shift From Company Cars For employers, car sharing is a way to reduce automobile rental costs and the expense of a large vehicle fleet."
1730,20101123,"Fed Adopts Political Tactics on Critics Facing a hyperpartisan environment, the central bank is trying to defend its policy moves without becoming overtly political, and is adopting insider strategies to do so."
1731,20101124,"Investor Concern Persists in Euro Zone The international lender said Greece is on track to meet the terms of its bailout, but warned “extra effort” would be needed to meet next year’s targets."
1732,20101124,"Corporate Profits Were the Highest on Record Last Quarter American companies had their best quarter ever, according to a report that also showed the nation’s output growing faster than initial estimates."
1733,20101124,"F.D.I.C. Says Many Small Lenders Are Still at Risk The number of problem banks has grown to 860. Collectively, the agency said, banks earned $14.5 billion in the third quarter."
1734,20101124,"Fed Debated a Target for Inflation The Federal Reserve has debated setting a formal inflation target, as well as press briefings to explain its decision-making, minutes of recent meetings show."
1735,20101124,"Ireland’s Debt to Foreign Banks Is Still Unknown Ireland is deeply in debt to British and German banks, but just how much is a mystery. Doubt about the level of risk makes investors more nervous."
1736,20101124,"Life Expectancy in China Rising Slowly, Despite Economic Surge China’s economy has grown rapidly for two decades, but life expectancy there has not kept pace."
1737,20101124,"Real Estate Investors Look to the Future, and See Signs to Buy Apartment Towers Low interest rates, a lack of new construction and falling vacancy rates have swelled the ranks of buyers who want to invest in apartment buildings."
1738,20101124,"Large Banks Still Have Financing Advantage Five months after the passage of the financial overhaul bill, big banks have lost little of their financing advantage over smaller rivals."
1739,20101124,"Campbell U.S. Soup Sales Fall, Despite Spending on Promotions The company earned $279 million, or 82 cents a share, in the first quarter, down 8 percent from a year ago."
1740,20101126,"German Banks Reported Still to Be Taking Risks The country’s banks have benefited from a strong domestic economy, the Bundesbank said, but many are still vulnerable to a rise in interest rates."
1741,20101126,"European Markets Higher as U.S. Takes the Day Off Shares have recovered after a bumpy start to the week, when worries about Europe’s debt crisis became more acute."
1742,20101126,"In Ireland, Low Corporate Taxes Go Untouched Ireland plans to keep low rates that have attracted Microsoft, Intel and Pfizer but that other countries say distort competition."
1743,20101126,Looking to Make Even Prosaic Food a Little More Festive Food advertising has increased even more than usual this holiday season as marketers redouble their efforts to reach cash-short consumers.
1744,20101126,Gold Fever: Pondering the Causes Investors turn to gold when they fear the return of big inflation and as a way to stick out their tongues at the so-called elites who run the economy.
1745,20101126,Family’s Fall From Affluence Is Swift and Hard A $14 million windfall was lost to extravagant spending and the recession in little more than a decade.
